, CC, D, E, I, L, LOC, N, N1, N2, T, V, V*, mu, mu1, mu1', mu2, mu2',AvgShortestPath,Betweenness,Closeness,Eccentricity,FanIn,FanOut,IsIsolated,Katz,Name
741, 54, 47.8408, 122802, 0.324196, 0.0209027, 345, 742, 208, 534, 6822.36, 2566.9, 15.5098, 11, 0, 1, 11, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetDimensions
742, 47, 29.5298, 31403.2, 0.525225, 0.0338641, 302, 458, 146, 312, 1744.62, 1063.44, 15.5098, 5, 0, 1, 5, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetDimensions_KrylovSchur
743, 56, 51.129, 140264, 0.303346, 0.0195584, 388, 793, 219, 574, 7792.43, 2743.33, 15.5098, 11, 0, 1, 11, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetInertias
744, 91, 76.4679, 370696, 0.202827, 0.0130774, 1671, 1186, 384, 802, 20594.2, 4847.73, 15.5098, 17, 0, 1, 17, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetInertias_KrylovSchur
745, 54, 92, 214642, 0.0869565, 0.0108696, 265, 736, 208, 528, 11924.6, 2333.06, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetKSP
746, 51, 78, 185312, 0.102564, 0.0128205, 704, 624, 188, 436, 10295.1, 2375.79, 8, 14, 3, 1, 11, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetKSP_KrylovSchur
747, 56, 98.375, 245419, 0.0813215, 0.0101652, 320, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetLocking
748, 44, 53.875, 36803, 0.148492, 0.0185615, 210, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetLocking_KrylovSchur
749, 56, 98.375, 245419, 0.0813215, 0.0101652, 326, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetPartitions
750, 44, 53.875, 36803, 0.148492, 0.0185615, 216, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetPartitions_KrylovSchur
751, 56, 98.375, 245419, 0.0813215, 0.0101652, 320, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetRestart
752, 44, 53.875, 36803, 0.148492, 0.0185615, 210, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetRestart_KrylovSchur
753, 54, 47.8408, 122802, 0.324196, 0.0209027, 325, 742, 208, 534, 6822.36, 2566.9, 15.5098, 11, 0, 1, 11, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetSubcommInfo
754, 53, 36.88, 66870.7, 0.420547, 0.027115, 702, 572, 174, 398, 3715.04, 1813.2, 15.5098, 9, 0, 1, 9, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetSubcommInfo_KrylovSchur
755, 54, 61.759, 147099, 0.187983, 0.016192, 291, 717, 204, 513, 8172.17, 2381.82, 11.6096, 10, 0, 1, 10, 3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetSubcommMats
756, 47, 43.4983, 61668.2, 0.266899, 0.0229894, 535, 505, 153, 352, 3426.01, 1417.71, 11.6096, 7, 1, 1, 6, 3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetSubcommMats_KrylovSchur
757, 69, 90.1367, 728516, 0.172069, 0.0110943, 381, 1398, 392, 1006, 40473.1, 8082.34, 15.5098, 55, 0, 1, 55, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetSubcommPairs
758, 52, 37.5247, 69229.2, 0.413322, 0.0266491, 704, 582, 173, 409, 3846.07, 1844.9, 15.5098, 9, 0, 1, 9, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetSubcommPairs_KrylovSchur
759, 56, 98.375, 245419, 0.0813215, 0.0101652, 334, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetSubintervals
760, 51, 70.5, 102783, 0.113475, 0.0141844, 666, 564, 170, 394, 5710.18, 1457.92, 8, 6, 0, 1, 6, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurGetSubintervals_KrylovSchur
761, 61, 130.25, 672386, 0.0614203, 0.00767754, 346, 1042, 296, 746, 37354.8, 5162.27, 8, 31, 0, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetDetectZeros
762, 44, 54, 36974, 0.148148, 0.0185185, 253, 432, 136, 296, 2054.11, 684.704, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetDetectZeros_KrylovSchur
763, 75, 109.866, 1.17322e+06, 0.14117, 0.00910198, 474, 1704, 480, 1224, 65178.8, 10678.6, 15.5098, 77, 0, 1, 77, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetDimensions
764, 53, 39.1366, 55159.5, 0.396298, 0.0255515, 861, 607, 183, 424, 3064.42, 1409.41, 15.5098, 5, 0, 1, 5, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetDimensions_KrylovSchur
765, 61, 130.25, 672386, 0.0614203, 0.00767754, 332, 1042, 296, 746, 37354.8, 5162.27, 8, 31, 0, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetLocking
766, 44, 53.625, 36462.3, 0.149184, 0.018648, 208, 429, 135, 294, 2025.68, 679.949, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetLocking_KrylovSchur
767, 61, 130.25, 672386, 0.0614203, 0.00767754, 338, 1042, 296, 746, 37354.8, 5162.27, 8, 31, 0, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetPartitions
768, 61, 103.125, 379400, 0.0775758, 0.00969697, 756, 825, 249, 576, 21077.8, 3679.03, 8, 22, 1, 1, 21, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetPartitions_KrylovSchur
769, 63, 133.25, 739974, 0.0600375, 0.00750469, 332, 1066, 305, 761, 41109.7, 5553.28, 8, 37, 6, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetRestart
770, 49, 63.125, 50525.6, 0.126733, 0.0158416, 426, 505, 154, 351, 2806.98, 800.406, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetRestart_KrylovSchur
771, 54, 89.25, 202002, 0.0896359, 0.0112045, 301, 714, 204, 510, 11222.3, 2263.33, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetSubintervals
772, 56, 82.875, 164838, 0.0965309, 0.0120664, 882, 663, 199, 464, 9157.69, 1989, 8, 8, 0, 1, 8, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurSetSubintervals_KrylovSchur
773, 130, 91.2131, 2.28559e+06, 0.417196, 0.0109633, 870, 3471, 944, 2527, 126977, 25057.7, 38.0537, 149, 1, 1, 148, 9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurUpdateSubcommMats
774, 182, 91.8963, 2.12571e+06, 0.414094, 0.0108818, 2649, 3497, 1005, 2492, 118095, 23131.6, 38.0537, 98, 6, 1, 92, 9,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchurUpdateSubcommMats_KrylovSchur
775, 674, 2509.84, 2.31673e+08, 0.0018945, 0.000398432, 7847, 11934, 3613, 8321, 1.28707e+07, 92306, 4.75489, 213, 16, 1, 197, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSKrylovSchur_Slice
776, 56, 98.375, 245419, 0.0813215, 0.0101652, 305, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGGetBlockSize
777, 44, 53.875, 36803, 0.148492, 0.0185615, 185, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGGetBlockSize_LOBPCG
778, 56, 98.375, 245419, 0.0813215, 0.0101652, 310, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGGetLocking
779, 44, 53.875, 36803, 0.148492, 0.0185615, 190, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGGetLocking_LOBPCG
780, 56, 98.375, 245419, 0.0813215, 0.0101652, 319, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGGetRestart
781, 44, 53.875, 36803, 0.148492, 0.0185615, 199, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGGetRestart_LOBPCG
782, 61, 130.25, 701665, 0.0614203, 0.00767754, 317, 1042, 296, 746, 38981.4, 5387.06, 8, 36, 5, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGSetBlockSize
783, 48, 60.625, 46602.9, 0.131959, 0.0164948, 417, 485, 151, 334, 2589.05, 768.707, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGSetBlockSize_LOBPCG
784, 61, 130.25, 672386, 0.0614203, 0.00767754, 322, 1042, 296, 746, 37354.8, 5162.27, 8, 31, 0, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGSetLocking
785, 44, 53.625, 36462.3, 0.149184, 0.018648, 188, 429, 135, 294, 2025.68, 679.949, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGSetLocking_LOBPCG
786, 63, 133.25, 710222, 0.0600375, 0.00750469, 331, 1066, 305, 761, 39456.8, 5330, 8, 32, 1, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGSetRestart
787, 48, 60.375, 46219.3, 0.132505, 0.0165631, 494, 483, 150, 333, 2567.74, 765.537, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLOBPCGSetRestart_LOBPCG
788, 56, 98.375, 245419, 0.0813215, 0.0101652, 348, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLanczosGetReorthog
789, 44, 53.875, 36803, 0.148492, 0.0185615, 228, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLanczosGetReorthog_Lanczos
790, 61, 130.25, 701665, 0.0614203, 0.00767754, 364, 1042, 296, 746, 38981.4, 5387.06, 8, 36, 5, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLanczosSetReorthog
791, 173, 175.75, 391651, 0.0455192, 0.0056899, 717, 1406, 458, 948, 21758.4, 2228.46, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLanczosSetReorthog_Lanczos
792, 71, 46.5, 266179, 0.516129, 0.0215054, 1145, 1116, 330, 786, 14787.7, 5724.28, 24, 35, 5, 1, 30, 6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLocalLanczos
793, 94, 278.24, 1.78828e+06, 0.0170892, 0.00359402, 2483, 1323, 405, 918, 99348.8, 6427.11, 4.75489, 29, 3, 1, 26, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLookForDeflation
794, 56, 98.375, 245419, 0.0813215, 0.0101652, 283, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLyapIIGetLME
795, 55, 96.625, 311456, 0.0827943, 0.0103493, 648, 773, 231, 542, 17303.1, 3223.35, 8, 18, 4, 1, 14, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLyapIIGetLME_LyapII
796, 54, 63.654, 156265, 0.182387, 0.0157099, 297, 739, 208, 531, 8681.36, 2454.9, 11.6096, 10, 0, 1, 10, 3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLyapIIGetRanks
797, 46, 38.5025, 34421.2, 0.30153, 0.0259724, 235, 447, 142, 305, 1912.29, 894, 11.6096, 4, 0, 1, 4, 3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLyapIIGetRanks_LyapII
798, 62, 119.625, 467937, 0.0668757, 0.00835946, 335, 957, 259, 698, 25996.5, 3911.7, 8, 17, 1, 1, 16, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLyapIISetLME
799, 47, 66.375, 111724, 0.120527, 0.0150659, 430, 531, 164, 367, 6206.91, 1683.23, 8, 9, 2, 1, 7, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLyapIISetLME_LyapII
800, 68, 118.264, 955201, 0.0981673, 0.00845567, 383, 1373, 388, 985, 53066.7, 8076.87, 11.6096, 59, 5, 1, 54, 3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLyapIISetRanks
801, 50, 46.2547, 49677.5, 0.250994, 0.0216194, 722, 537, 164, 373, 2759.86, 1074, 11.6096, 4, 0, 1, 4, 3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSLyapIISetRanks_LyapII
802, 47, 18.3671, 34502.9, 1.55329, 0.0544453, 378, 524, 158, 366, 1916.83, 1878.52, 28.5293, 12, 0, 1, 12, 7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitor
803, 79, 43.7698, 321031, 0.758955, 0.0228468, 1749, 1454, 394, 1060, 17835.1, 7334.55, 33.2193, 33, 0, 1, 33, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorAll
804, 84, 44.7331, 329322, 0.742611, 0.0223548, 1295, 1486, 401, 1085, 18295.7, 7361.94, 33.2193, 31, 1, 1, 30, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorAllDrawLG
805, 46, 33.4628, 48755.8, 0.463493, 0.029884, 467, 519, 159, 360, 2708.66, 1457.02, 15.5098, 7, 0, 1, 7, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorAllDrawLGCreate
806, 56, 154.578, 318957, 0.0307605, 0.00646923, 374, 735, 215, 520, 17719.8, 2063.41, 4.75489, 7, 0, 1, 7, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorCancel
807, 106, 67.8823, 888958, 0.489366, 0.0147314, 1868, 2255, 613, 1642, 49386.6, 13095.6, 33.2193, 56, 0, 1, 56, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorConverged
808, 46, 32.0443, 50484.3, 0.48401, 0.0312068, 376, 497, 153, 344, 2804.68, 1575.45, 15.5098, 9, 1, 1, 8, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorConvergedCreate
809, 129, 275.296, 1.14232e+06, 0.0172719, 0.00363246, 379, 1309, 408, 901, 63462.3, 4149.43, 4.75489, 9, 3, 1, 6, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorConvergedDestroy
810, 76, 40.4584, 255592, 0.821072, 0.0247167, 1060, 1344, 357, 987, 14199.5, 6317.39, 33.2193, 26, 0, 1, 26, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorConvergedDrawLG
811, 47, 35.397, 61601.1, 0.438166, 0.028251, 561, 549, 167, 382, 3422.28, 1740.29, 15.5098, 9, 0, 1, 9, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorConvergedDrawLGCreate
812, 85, 49.5194, 444722, 0.670833, 0.0201941, 1710, 1645, 445, 1200, 24706.8, 8980.77, 33.2193, 44, 6, 1, 38, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorFirst
813, 87, 47.4122, 394683, 0.700648, 0.0210916, 1157, 1575, 428, 1147, 21926.9, 8324.51, 33.2193, 39, 8, 1, 31, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorFirstDrawLG
814, 46, 33.4628, 52101.5, 0.463493, 0.029884, 470, 519, 159, 360, 2894.53, 1557, 15.5098, 8, 1, 1, 7, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorFirstDrawLGCreate
815, 54, 15.6115, 58621, 3.08144, 0.0640555, 826, 751, 221, 530, 3256.72, 3755, 48.1057, 32, 8, 1, 24, 11,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorLGCreate
816, 53, 28.1667, 76162.7, 0.852071, 0.035503, 859, 676, 202, 474, 4231.26, 2704, 24, 16, 1, 1, 15, 6,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorRegister
817, 129, 678.5, 2.76217e+06, 0.00294768, 0.00147384, 1154, 1357, 409, 948, 153454, 4071, 2, 8, 1, 1, 7, 0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorRegisterAll
818, 50, 39.5879, 62832.7, 0.39178, 0.0252602, 612, 614, 175, 439, 3490.7, 1587.17, 15.5098, 6, 2, 1, 4, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorSet
819, 137, 78.9253, 622773, 0.248988, 0.0126702, 1611, 1551, 470, 1081, 34598.5, 7890.65, 19.6515, 34, 8, 1, 26, 5,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitorSetFromOptions
820, 49, 17.9715, 44739, 1.84844, 0.0556437, 624, 597, 183, 414, 2485.5, 2489.45, 33.2193, 18, 2, 1, 16, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitor_Cross
821, 59, 20.2593, 57918.5, 1.6397, 0.04936, 737, 673, 211, 462, 3217.69, 2858.86, 33.2193, 19, 2, 1, 17, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitor_Cyclic
822, 45, 14.1484, 23839.1, 2.34792, 0.0706793, 334, 470, 143, 327, 1324.4, 1684.93, 33.2193, 12, 1, 1, 11, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitor_Linear
823, 48, 16.2857, 34422, 2.03978, 0.0614035, 605, 541, 164, 377, 1912.33, 2113.63, 33.2193, 15, 1, 1, 14, 8,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSMonitor_NLEIGS
824, 348, 199.479, 6.8368e+06, 0.143019, 0.00501306, 3803, 5691, 1805, 3886, 379822, 34273.3, 28.5293, 65, 3, 1, 62, 7,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPartialLanczos
825, 50, 51.8535, 111907, 0.223893, 0.0192851, 414, 602, 181, 421, 6217.08, 2158.15, 11.6096, 12, 1, 1, 11, 3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerApply_SNES
826, 76, 311.679, 2.73946e+06, 0.0152557, 0.00320843, 2089, 1482, 429, 1053, 152192, 8789.35, 4.75489, 61, 19, 1, 42, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerComputeInitialGuess_Update
827, 58, 55.7713, 224030, 0.278096, 0.0179304, 1144, 865, 252, 613, 12446.1, 4016.94, 15.5098, 25, 4, 1, 21, 4,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerFormFunction_Update
828, 56, 98.375, 245419, 0.0813215, 0.0101652, 327, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerGetNonlinear
829, 44, 53.875, 36803, 0.148492, 0.0185615, 207, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerGetNonlinear_Power
830, 56, 98.375, 245419, 0.0813215, 0.0101652, 288, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerGetSNES
831, 57, 104.875, 386481, 0.0762813, 0.00953516, 776, 839, 249, 590, 21471.1, 3685.15, 8, 21, 5, 1, 16, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerGetSNES_Power
832, 56, 98.375, 245419, 0.0813215, 0.0101652, 327, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerGetShiftType
833, 44, 53.875, 36803, 0.148492, 0.0185615, 208, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerGetShiftType_Power
834, 56, 98.375, 245419, 0.0813215, 0.0101652, 312, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerGetUpdate
835, 44, 53.875, 36803, 0.148492, 0.0185615, 195, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerGetUpdate_Power
836, 61, 130.25, 672386, 0.0614203, 0.00767754, 339, 1042, 296, 746, 37354.8, 5162.27, 8, 31, 0, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerSetNonlinear
837, 49, 58.625, 43578.7, 0.136461, 0.0170576, 389, 469, 147, 322, 2421.04, 743.347, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerSetNonlinear_Power
838, 62, 119.625, 467937, 0.0668757, 0.00835946, 342, 957, 259, 698, 25996.5, 3911.7, 8, 17, 1, 1, 16, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerSetSNES
839, 47, 66.375, 117082, 0.120527, 0.0150659, 444, 531, 164, 367, 6504.54, 1763.94, 8, 10, 3, 1, 7, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerSetSNES_Power
840, 61, 130.25, 678602, 0.0614203, 0.00767754, 343, 1042, 296, 746, 37700.1, 5210, 8, 32, 1, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerSetShiftType
841, 61, 70.75, 63469, 0.113074, 0.0141343, 551, 566, 178, 388, 3526.06, 897.089, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerSetShiftType_Power
842, 61, 130.25, 672386, 0.0614203, 0.00767754, 324, 1042, 296, 746, 37354.8, 5162.27, 8, 31, 0, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerSetUpdate
843, 45, 56.75, 40835.8, 0.140969, 0.0176211, 371, 454, 141, 313, 2268.65, 719.573, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerSetUpdate_Power
844, 57, 68.8221, 219955, 0.168691, 0.0145302, 637, 799, 233, 566, 12219.7, 3196, 11.6096, 16, 0, 1, 16, 3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerUpdateFunctionA
845, 59, 72.7843, 270140, 0.159507, 0.0137392, 571, 845, 247, 598, 15007.8, 3711.51, 11.6096, 21, 3, 1, 18, 3,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPowerUpdateFunctionB
846, 82, 284.129, 1.99969e+06, 0.016735, 0.00351953, 1383, 1351, 400, 951, 111094, 7037.97, 4.75489, 37, 5, 1, 32, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPrepareRational
847, 0, 0.75, 7.13233, 10.6667, 1.33333, 6099, 6, 1, 5, 0.396241, 9.50978, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPrintSolution
848, 129, 66.5279, 1.2421e+06, 0.646639, 0.0150313, 2309, 2862, 848, 2014, 69005.8, 18670.4, 43.0196, 92, 9, 1, 83, 10,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSPseudoLanczos
849, 56, 98.375, 245419, 0.0813215, 0.0101652, 302, 787, 219, 568, 13634.4, 2494.73, 8, 9, 0, 1, 9, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSRQCGGetReset
850, 44, 53.875, 36803, 0.148492, 0.0185615, 182, 431, 136, 295, 2044.61, 683.119, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSRQCGGetReset_RQCG
851, 61, 130.25, 701665, 0.0614203, 0.00767754, 314, 1042, 296, 746, 38981.4, 5387.06, 8, 36, 5, 1, 31, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSRQCGSetReset
852, 47, 61.875, 48544.4, 0.129293, 0.0161616, 381, 495, 152, 343, 2696.91, 784.556, 8, 3, 0, 1, 3, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSRQCGSetReset_RQCG
853, 0, 0.625, 4.95301, 12.8, 1.6, 6485, 5, 1, 4, 0.275167, 7.92481, 8, 3, 1, 1, 2, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSReasonView
854, 0, 0.63093, 1.89279, 7.53632, 1.58496, 6693, 3, 1, 2, 0.105155, 3, 4.75489, 2, 1, 1, 1, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSReasonViewFromOptions
855, 46, 61.625, 78534.1, 0.129817, 0.0162272, 267, 493, 153, 340, 4363, 1274.39, 8, 6, 1, 1, 5, 2,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSRegister
856, 135, 765.5, 4.46215e+06, 0.00261267, 0.00130634, 1877, 1531, 463, 1068, 247897, 5829.06, 2, 14, 1, 1, 13, 0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSRegisterAll
857, 144, 359.63, 2.27565e+06, 0.0132216, 0.00278064, 573, 1710, 497, 1213, 126425, 6327.75, 4.75489, 13, 3, 1, 10, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSReset
858, 51, 131.864, 274653, 0.0360589, 0.00758355, 418, 627, 193, 434, 15258.5, 2082.85, 4.75489, 10, 1, 1, 9, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSReset_CISS
859, 49, 112.095, 167730, 0.0424183, 0.00892099, 332, 533, 165, 368, 9318.35, 1496.32, 4.75489, 7, 1, 1, 6, 1,0.0,0.0,0.0,0,0.0,0.0,0,0.0,EPSReset_KrylovSchur
